id,monthly_spending
A46319B1,144 тыс
CC4CE722,116 - 194 т
74624550,69 тыс р
81978D41,46000 т р
27662B5A,58000 т р
406A3A63,49000 к
D2D5D139,56 - 77 тр
0274EBBE,56000 - 78000 тыс руб
DC228390,189000 - 193000 тыс р
A54D45FF,9 тр
A421CBE8,104000 тыс
46DBA4E3,165 т
E422211C,66 k
A4D50755,47000 тыс р
E1D17EE3,66000 к
CD8979AA,361 тр
5706BE0E,513000 тыс р
C50D283B,110000 тр
A914A1DF,92000 к
C349EA2D,85000 тыс руб
1F25A1C5,40 тыс руб
C7AA49C4,28 тр
C9897110,71000 - 89000 т
82284BFA,347000 т
9CCDBB6E,186 k
43A9106C,49000 - 55000 тыс р
098C466D,23 k
3053270F,81 тыс р
9796ACCF,169000 k
71FB1B9F,147000 тыс р
2C9FF817,101 т
0DA18522,47 - 67 к
3DD4BD2C,13 к
4FD11AFC,349000 - 383000 тр
2D67AEBB,73 k
7B43F834,26 т р
E7DE1DF7,384 k
FFA6DE7D,95000
918FAD52,148000 к
093546F2,50 тыс р
15B50319,70000 тр
5EABECF3,112 тр
EF6F737E,21 - 40 тыс
B09EB656,65 т
B9D55C66,22000 т
9E9E6C78,159 к
480593D0,67000 - 99000 тыс р
FCBFCCEB,105 - 186 к
A3F517AE,40000 - 91000 тыс руб
37B62920,162 - 169 т р
25E71B58,32 т
60B4AA64,51 - 54 k
D07C13C0,29 тыс р
63150670,77 - 100 тыс р
ED4D47D4,148000 тыс
69448566,14000 к
1B203452,90000 т
8C594FA6,188000 - 192000 k
902D6833,331000 k
E1C92834,86 т
863FA8FA,198000 т р
315DE426,73000 тр
6FF3A999,168000 - 174000 к
9A9F7C8E,315 т р
BE94787B,125000 тыс руб
41724E5B,72000 тыс р
BD701331,14 k
4F2836B8,28000 т
AF4B79D7,108000 т
9C23E48C,83000 тр
910DABEE,325000 - 386000 т р
BE430DDD,15000 k
759D9B64,52000 - 88000 тыс
211323F3,100 тыс руб
55C6F56D,126000 тыс руб
B2D24ECF,183000 тыс р
2972BC05,42000 к
0705E7E0,69000 т р
26206ECD,111 тыс руб
588CD351,191 к
A2C90752,32 тыс руб
949D6BD3,157000 тыс руб
09C05F5D,44 - 63 т
77770A10,30 тыс р
01503E58,154000 тр
9ACCBA9B,24 т р
47E94D8A,171000 - 191000 к
F8BC158F,166000 т
CA7BEC23,313000 тыс
F9908DE8,130000 - 185000 тыс руб
34099904,418 - 486 тыс руб
55C3796E,33000 - 38000 тр
BDE7649E,141000 k
EE746739,68000 - 81000 тр
1F0E27AF,17000 тыс р
1D36327C,52000 - 77000 к
6858310B,90 к
67FBB6C0,888 тыс - 1 млн
D93EFE0D,77 тыс руб
C64ECECB,215000 тыс
9A3D9EFC,362 - 381 тыс
A55DDF0D,33 - 36 т р
639B5FC7,193 т р
579658FA,70 тыс руб
6F637813,96 - 97 тр
C8436CB7,87 тыс руб
18D46AC2,140 - 152 тыс
E2E65F02,133000 тыс р
C2BB82F3,35 - 36 тр
8D12300D,15000 тр
585B78E0,17 тыс руб
A9EA2C62,121000 к
3E6CCE51,315 тыс р
35196239,31000 тр
58C67E12,150000
DF783110,25 т
795B8307,181 тыс руб
AAE5D2FC,53000 тыс
F7FA73F2,108 - 190 тыс
D0533499,679000 тр
DC3DAF3B,50000 - 91000 к
126E1966,198 т
5D82BCEE,312000 тыс
78EFE48A,200 тыс р
26D7E743,123 - 129 тыс р
02BE31C5,17000 тыс р
2A1A376B,80000 т р
0782CB47,320000 т р
7428EBD7,337 тыс
B4680989,47 тыс р
EB1DF959,30 - 35 тр
CF134EAE,21 тыс р
3F0C8BFE,142000 тр
A64B8753,246 тыс
9A7C524C,65 - 97 тыс руб
0D1A4E3C,53000 тыс
65357FAF,45000 тыс руб
EF6E90C2,95000 т
0EEA14BA,149000 т р
5DA8FE0C,77000 тр
D185B144,34000 - 35000 тыс руб
23F50B24,157000 тыс
6C50AD4F,55000 - 64000 тыс руб
68C49D3B,73000 т
401C56A1,322 - 330 тыс р
29A16ED9,56000 тр
811E8690,58 т р
D875A8CA,74000 k
59E96BD2,78 k
209D8F73,128 тыс
820FFD91,132 тыс руб
806AA4F4,82000 т
F05CA5C0,703000 т р
3DFCA2C7,113000 тр
1FE38032,377 к
E420706A,172000 тыс
FE6BA0AB,48 тыс руб
E42788A4,79000 тыс р
E98526E7,90 тыс р
17635318,142000 т р
CD27E34A,79000 тыс р
CCCD0FD9,150 тыс
A85DEFE2,49 - 91 тыс р
CDBC8AD7,266000 - 288000 k
36814178,69000 тр
C52AF54E,37 тыс р
C9F69089,15 тыс руб
E5B3B6C8,23 т р
BAD0A474,15000 тр
E0FD54E4,78000 - 87000 k
C9870CDC,30000 - 35000 к
828BF30F,27000 тыс
57DC2AB9,140000 тыс руб
E26D965C,60000 к
0E487AB9,147000 т р
3BF4E2F7,91 тыс руб
F5A5D4F9,31000 тыс
3DE37D93,66 тр
92EF4A2D,41 - 80 k
AE4EBC5C,34 k
B1ED29FA,198000 т р
C681D1F8,707000 к
6C54FFE3,79000 - 88000 тыс р
1F087954,16 k
B969AC62,85 тыс руб
75BFDE77,51000 тыс
A621FEE3,102 к
5EBDC94C,167000 тр
300025AD,44000 k
85B70053,28 k
A9AD2914,154000 k
FBDB36A5,173000 тыс
D98B5CFC,41 т
81042F92,173000 k
DF959623,10 т р
3F581161,10 к
2E20A825,142 тр
48BA5FBA,139 к
887EFF50,15000 тыс
14495257,68000 тыс руб
579BE552,393 т
6670F9CC,226000 тыс р
C4F467E7,89000 тыс р
9231FC90,355000 т
A820F66B,34000 - 37000 т р
FB8FEF1F,146000 k
6F59ABBD,104000 - 160000 т
E29B8B74,48000 т р
EAC12F68,188 тыс
DF81482E,129000 - 170000 тыс руб
E7AC6CB3,89000 т р
0D443809,46000 тыс руб
2EF33033,72000 тр
A2293EC9,685 т р
7C392B0D,40 тыс
AD714A38,68 тыс р
4070C41A,104000 k
B2B60B12,137000 - 198000 тыс
7B945B87,22000 тыс
B103FA3B,64 - 80 k
E36C3204,162 тыс р
D4D03E92,42000 тыс руб
66DDF6FD,457 к
8503D7F8,52 т
A92819E5,20 тр
394FF7E9,168 - 192 т
DE96AAB1,133 - 145 к
F034F662,37 k
AEDD94A6,61 т р
DD775E64,155000 k
117FDD34,35000 тыс р
E0DDB938,34000 т р
3B3C159D,36 - 39 к
4B197995,114 т р
04F8E8D9,21 - 39 т р
81F2C1BA,67 т р
84D24D4C,100000 тыс руб
C497797A,27000 т р
E66D5586,21 к
2108F50C,107000 тр
51A43ECC,879 тр - 1 млн
DA4F5602,341 тыс р
B9B9AD11,80000 тыс руб
F3EEE22C,98000 тр
99AB74E1,29 - 38 тыс р
3204A4F0,68000 к
8C9D36C1,67 - 72 т
8D06C8EC,89000 тыс р
2F2C1CE0,20000 - 39000 тыс р
97559941,43000 - 53000 тыс руб
5B18A867,96 - 100 тыс р
8A8ECE68,60 т
E2DD20AD,57000
BE30B466,196 тр
4633CDAC,112 - 191 к
91D42CB5,74 тыс
63BAD622,317 тр
8CA25930,61000 тыс руб
E82D9CE5,93000
05C3D06C,36000 k
8738B83E,94000 тыс
0EF09DFC,146 тыс р
9948D027,12 тыс
56ED6DCD,89000 - 99000 k
F8DE1F16,190 тыс р
4C8BF00E,64000 тыс
7420833C,86 k
D22A3A0D,96000 тр
5BFB4906,75000 т р
83A3746A,72000 - 88000 тыс
698E012C,140 - 151 тыс р
9F32D257,66000 тыс руб
9CB54D6F,32 - 33 т
81E4C986,100 тыс
164AE63F,669 тыс р
D25C7EAF,239 - 276 k
83DEF3E1,140 k
49C046E2,102 т
424EB9F4,28000 тыс р
AA73BB51,179 т
64D7F9CC,29 тыс р
3800203E,31000 т р
53AF79B8,150000 тр
9B2D961C,111 тыс
1FDC21EB,91000
E9F20D59,45 - 69 к
E598F617,196000 тыс руб
1A4E52BD,126 т
1A3D923D,85000 тыс руб
BAACBBCB,24 тр
2676A850,1200000
64101CF2,24 k
52437B4F,187 к
974576F9,19 тыс руб
340A8048,91 тыс
CF140BE6,279000 т р
3C58EB8D,28000
78556559,179 - 181 т р
C0281A39,156 т р
17D60FA4,190000 тыс руб
6D6EC400,216 - 314 т р
246795C6,72000 k
14EF8E56,39 тыс р
486AD717,182000 - 186000 тыс руб
B36DFBA8,22 - 40 тыс руб
8729AD14,39000 тыс р
ED09827C,21 т р
B7E4B389,29000 к
18F06AF2,15000 k
DA598533,84 k
ED427936,91000 тыс
2A16DFBA,160000 т р
6007153F,95 тыс р
45806317,49 - 53 т р
3155710B,36 т
2277433F,94 - 95 тыс
8822F7E4,71000 - 78000 т
9DD4E1DD,196 k
29FD3532,151000 - 163000 к
BA8BCC89,115 k
699B70E7,108000 k
DC5ACAD2,48000 к
12B3C2F3,93 к
3965B61B,79000 к
0D35304B,173 тр
FC204757,100 т
0B5B7859,41000
9946F492,23 к
847E8BA4,32 - 33 тр
E21341AD,42 к
A990F62B,42000 k
821C0187,42 - 90 тыс руб
79F077CF,16000 k
DF14DD99,97000 - 100000 k
C6AEBFEF,84000 тыс
070980B0,194000 тыс р
4AFD0DD2,62 - 84 тыс
68E96362,97 к
AA7495FD,52000 тр
2E2BDA72,59000 тыс руб
99F03077,19 к
AE02C4C3,144000 k
90C83587,218 k
0CE1FD8B,16 к
0B334011,195000 т
8781D57A,85 тр
66FBC078,53 - 78 тр
6FFF8F8D,13 т
A2CD63E1,13 - 15 т р
1E56EC76,98 к
1FB9D5AF,88000 т р
E9342937,124 т р
E16B458E,39000 т р
BED0F1E1,129000 - 168000 k
ADB1302B,24 тыс р
01089104,54 - 79 k
34BFE487,196000 т
DBF38608,97 k
FC6A4ED0,17 тыс
A538BC4C,264000 - 385000 тыс руб
4FDA46EF,65 - 91 т
4505731A,14 тыс р
1A6735C6,771000 т р
C90D7E9D,96 k
14DDDCB3,109000 к
DFA4365D,69 т р
CE224846,228000 - 281000 тыс руб
470BE308,21000 к
E275AE6B,198 - 199 тыс р
17148F7A,332000 тыс руб
C314113E,419 - 486 к
A0956521,63 тыс руб
FA3BE958,33000 т р
5050EB1B,187000 тыс р
E0C9FB37,15 тыс р
8DC62222,53000 - 82000 тр
7B3E8494,143 тыс руб
7B71199B,330 k
D34E6824,20000 - 27000 к
CF48CD5C,15 тыс руб
083CD108,727000 т р
29E14623,83 тыс р
E9CA3CAD,52 тыс р
D06D92C7,127 к
F4921044,75000 k
AEFBFBFA,19000
BFB0EC92,55000 к
11CA7299,90000 т
267B397D,86 тыс р
62CC1B4B,36 - 40 k
E95421F5,23 - 29 т
30BBED0A,12 - 14 тыс р
8AD04EBC,72000 - 100000 к
51907E81,132 тыс руб
DBBB99C8,44 к
15397E0E,16000 - 39000 к
0808FF7F,180000 т р
10BC542A,585000 т р
992CA22E,39000 т
53A1F2EE,191 тр
B7691351,104000 k
FEC513F2,45000 - 61000 т
2BE5F33D,15 т р
9EF6EE8C,548000 тыс руб
444FC7BF,290000
6F84DA31,116000 тыс руб
303A81DF,51 k
0A4CCCBA,285000 тыс руб
4D7480C7,76 - 95 тр
8E1EFC29,36 - 40 тыс
05480026,76 тр
275DA242,190 тыс р
40CABDDE,26000 k
0642C88B,46 тыс
F309B26D,55000 т р
E442F571,200000 т р
4E693405,38000 k
03CD9144,51 т
1BD5AF08,574000 к
5C820323,86 тыс
A93B033E,28000 т
7EE17AFC,83 - 89 к
5C62FC7A,115 - 160 тыс
E240FF17,35 тр
2C8146B2,19000 - 24000 к
BD593F3E,16 к
C40B39BD,49 тр
9B421340,338 т
37710729,21000 k
4E2551D1,769000 k
4F4172D8,398000 - 399000 тыс р
50C079F1,180 к
5D6F79E9,98000 тыс
B49213EE,193000 тыс
55A0A80C,561000 т р
50AB861C,85 тыс руб
1589159C,12000
6B050088,80000 к
1DD1B7BD,118000 - 170000 k
6E945D96,173000 - 181000 k
CC2FE34A,20000 тыс р
D5CBB53F,175000 тыс
6698C504,120 - 165 т
56972E07,17000 - 28000 тыс руб
FB39B764,38000 к
108FB207,41 к
B5DC381A,104 k
879E8C42,37 тыс руб
26002AA6,29 - 40 т
B483A9B2,17 тыс
657F2D20,74000
FF5A05B3,222000 - 247000 тыс
77E1A681,33000 - 37000 k
678C39C4,31 тыс
4F1C8A5A,129 k
DD06626A,17000 - 26000 тр
E3C8C03E,644 тыс руб
3B94798C,26 - 31 т р
961B4E08,48000 к
6B51509F,108000 тыс р
FDB8F1F4,53 тыс р
2837D8F6,25 k
A0E1E92B,55 тыс р
095252A5,168 тыс руб
230B0B0E,48000 - 63000 т р
BAE010B4,137 - 191 т
54CAABF7,90 тр
AF2D9CD7,67 тр
2CDF7B75,96 - 99 тыс руб
6DD725F0,177000 т р
31BA2EC1,176 тыс р
8C9D610B,29000 тыс
D51031E2,517000 - 530000 тыс р
0A8D7855,35000 тыс руб
1730479B,299 тр
205D69F3,51000 тыс руб
A6AF5E38,340000 к
C66BE209,115 тыс руб
704A64AB,34000 тр
57261180,344000 т
3F80C92B,17000 - 30000 k
8264056D,257000 тыс
689C01C3,34000 к
6117465E,64 k
FD62FCC1,162 к
07326D8A,432000 тыс
E19E1558,73000 тыс р
B183793C,83000 тыс руб
300C9E76,170000 k
BACF745E,53000 т
EBB699C8,61000 - 72000 тыс р
3C92E85F,140 - 177 тыс р
C2429EF8,37000 т р
C62E34D4,151 т
1DF85C59,154000 т
7C712BF6,56 тыс
B75F5E3C,53 - 79 к
05B2C8ED,71 тыс руб
FFBF1F9F,84000 - 95000 к
074CB882,59 - 77 k
908F2870,183 k
132803F9,110 - 140 k
36FE1F52,32 тр
F3D043D2,86000 k
733C1CB1,136000 - 179000 k
7BD65DDD,28000 тр
6CC12CFF,92000 к
145ABC4C,21000 - 27000 k
A25F86C4,27000 к
684CFEEF,119 - 152 т р
BD96E825,10 т р
B937A1BF,326 k
7D212A14,77000 - 99000 к
598F1520,189 тыс руб
C3C391B2,42000 тыс
9C9269EB,42000 тр
C56CA36F,161000 - 167000 т р
50B18F5B,18000 - 23000 тыс руб
A5599ACB,64 - 99 к
276FFC0D,164 тыс р
C77C920B,55 тыс руб
587AA0FF,129 тыс р
8F29FA0F,193000 тыс
E5941CB2,58 k
C642190F,14000 к
F8754209,84 тыс руб
B89ACC46,27000 - 39000 k
C2CD49BB,157 тыс руб
0388E200,239000 к
C30E698A,113 тыс
48848571,242 т
50342B4A,68000 - 79000 тыс
83467B17,186 т р
146D2279,42 тыс
C0C99870,251 тыс руб
32F03297,495000 к
9F59C944,110000 тыс руб
7D277826,61000 k
A2D04A88,68000 тр
1F69187E,223 тр
76751980,124000
4DF77146,266000
A5519893,185 к
4520A4C7,502 к
F88E99DF,26 - 29 к
D7BF3973,41000 тыс р
4E961B89,31000 т р
E88CDCF5,197 к
2DA9A62C,185 - 200 тр
67BE4329,95000 - 98000 т
3C3658B2,26 т р
5E05E0D5,140 k
7A03E443,270000
59676E0E,170 тыс р
2749F2A0,681000 тыс
D8971C00,16 т
78750C06,45 тыс
2359791A,335 k
8A95060F,136 т р
D92992C3,54000 т
D38F0214,110 - 183 тыс р
F64F1DDF,19000 тыс р
C202562D,31 - 38 тыс
E9DD50EE,77 тыс р
BB39DD68,42 тыс р
B062D846,35000 тыс
2B5F5EB4,48000 тыс р
60F821D1,81 - 99 т
736ADE44,61000 - 89000 к
81EB25EA,36000 тр
D8F4D027,93 т
9871E0DA,39000 тыс р
287DFDCF,68000 тыс р
D2F328DA,57000 - 99000 т р
CEAB480E,103000 - 143000 тыс руб
22F16120,60000 - 70000 к
FD63F251,67000 - 78000 тыс р
FEFB8F16,96 - 100 тыс р
36EC5858,123 - 176 тыс руб
12862E66,84000 - 85000 тыс р
693068FF,40 т
2B95790B,38 k
E8D47F81,384 - 386 тыс
63A85D7E,322 тыс руб
5B7EE245,173 тыс руб
34E4DB15,55 - 90 т
B3695EAD,173 k
F55AB960,90 k
67056700,67 - 90 тыс руб
1A6ECDEA,118000 k
AC97DC06,135 т р
0663F443,142000 тыс р
B5177B10,73 тыс руб
B74BD363,146 тр
28A15865,15 тыс руб
4052FB27,139 - 185 k
EF9C4F5F,114 - 137 тыс
5090E0B2,194000
5F167F19,96000 к
85BB444D,100000 тыс р
A6FA6373,110 тыс р
FE9DA8A1,10 k
37423B8E,185000 - 194000 тр
A35C6C8B,157000 тыс
6CDA508A,166000 - 169000 тр
DC42A589,58000 т
2AAC7EC9,125000 тр
037CBF24,64000 тыс р
1DB3E24B,194 - 196 тыс
23B025ED,161 т
3B4F8F60,309000 тр
CA0A9442,23 тыс р
6FEEAE18,361000 к
3CB2E185,98000 т
CFAB3B96,22000 тыс руб
D4368651,11000 - 14000 т р
A3F16B0E,39 тр
6F7B60E6,91 т р
0F78F8CB,195 тыс
9C0E0585,155 - 186 тыс руб
A3086E9B,93000 - 100000 тыс
F820C64C,36 тр
40058C2C,32000 т р
8F905BA8,81000 тыс руб
BCD70BAE,245 тыс
977A4D9E,37 тыс
33AC1DFB,38 - 40 тыс руб
DED45181,149000 т
6C6CBECB,13000 тыс р
B9ABBD33,365000 тр
05B60E6D,83 т
81F1AECC,228000 k
54308AF0,71 - 97 k
27D63897,99000 - 100000 тыс
ECB5A44E,49000 - 65000 k
83CCC807,174000 т р
1DF47DBA,78000 т
A0718875,88 к
E48A5464,24 k
FD89D4FF,107 тыс р
CFE760AA,47 - 49 тыс руб
9CCD0ACD,77000 к
DE521564,100 k
55AD5846,44000 k
F0BEB88D,47 - 97 тыс
C4B48A78,151000 т р
46677EA3,91000
BD9EA5C0,79000 - 99000 тр
863E288C,19000 тыс
67B24033,24 тыс р
C8736873,94 k
652DD28C,67000 т р
37A39332,72 тыс р
C2B70805,25000 k
A3D0F27E,79000 - 84000 т р
73A07B47,44000 - 48000 тр
673D92CB,189 тыс руб
7410B9EF,367000 т р
FD1F2EDC,32 - 35 т р
3C8CE219,609 - 630 тыс руб
D9B8858E,27 - 29 тыс руб
AC23044D,167000 тыс
895F0783,39000 тыс р
889195BD,197000 тр
5E9775D4,332000 т
92F36E64,34000 т
D742394E,112 тыс р
6AB8744D,38000 т
43B1A4E0,49 т
8CE89BD2,18000 тыс р
F8B615BA,81000 т
E4AA074E,44000 - 84000 тр
0031BC84,85 тыс р
08BDB806,94000 тр
60523536,12000 - 15000 т
A5994F69,78000
D73B0641,29000 - 40000 тр
C5BD45EF,64000 к
7F7C7534,137 - 138 тыс р
128D261A,24 - 33 тыс р
CFDE97FC,9 - 11 тыс р
14DA424F,34000 - 38000 k
3498B0A6,21000 k
47B5A938,155 k
59154F07,143000 тыс руб
533BFF3D,40000 т
D37A46BA,37 т р
08B92400,122 тыс
DBFE8981,20 - 38 тр
A4AAB1BD,20000 т р
CE3B5B19,49000 тр
A815CC22,45000 тр
FB4891B4,190000 т р
D01F4631,79000 т
F960BEC3,80000 k
C3B6BC5D,18000 к
E61D0523,21000 тр
6E8B2144,180 - 196 k
E011C97F,142 тыс
20279928,98000 k
545C34A0,69 тр
DE31DB14,117 тыс
098E1920,94000 тыс руб
2E1B83CD,43000 - 61000 т р
611A4F2F,29000 тр
4EB47853,399 тыс руб
9656C4B2,90000 тыс руб
E23AA91F,194 т р
B7B096BC,146000 к
C0D886FA,112000 тыс руб
D40A8A59,225000 тыс р
023375A3,62000 - 69000 k
7F4F3DD0,9 тр
C47504C8,17000 т р
BB541A93,60 т р
16327321,43000 т р
16D49057,106000 т
129DD151,79 т
2AE9B5BA,38000 - 40000 тыс р
4F837345,63000 - 99000 тыс руб
97D8E27F,89 - 97 тыс
809EFE62,73000 - 76000 тр
45E96490,239000 k
BB05EA9B,231000 - 292000 т р
E54BBDF7,162 т р
F770A901,11000 тр
6C19507F,174 k
DF48FC52,31 тыс
35B0109D,56 k
784590B3,39000 k
10A0B7EE,73000 тыс руб
EA166A6B,79 k
1FA45432,70000 тр
1C07CA0F,136000
4947883E,79000 т р
918DBD6D,199000 k
A204993B,98 тыс руб
E8D7F05E,54 тыс
CA0B39AB,13000
DAB632E2,146 k
7D0C9C42,138000 - 159000 тр
42C1426E,717 тыс
E73DCEDE,131 тр
A461C876,86 т
F349286D,16000 тыс
623F6DDA,18 тр
E9D7A59C,220000 тыс руб
5D529CE3,139000 - 183000 k
EC581381,28 тыс руб
54DB6356,10000 k
4FE3F044,61 тыс р
FC39FF11,16 - 18 тыс р
A9F357F6,167000 тыс
55441C39,99000 - 100000 т р
AE889F0C,368 - 395 тр
66DC0468,76 тыс руб
784DFAD2,100000 тыс руб
192BCEB2,99 т
53139A7D,501 k
D12E184C,57 k
95E09ECC,177 - 184 т
4EBB0CAD,99 тыс р
4B499964,42000 к
F09AE45F,44000 тыс
82457C33,18 к
BEE30DFB,65 тыс руб
8E53F336,61 - 78 тыс р
0EF7FDB5,39000 т р
D429CB7A,173 k
8AC04D1B,67000 - 70000 т
ACB5A5B2,71 k
191CFE5D,80000 тр
F51D828B,441 - 753 k
017F183A,26000 тыс руб
11AFFD1C,86000 тр
5B4F53E9,183 - 188 k
DB21A82D,83000 k
A2152B98,162000 тыс р
850294A1,20 - 32 тр
B4237712,190000 - 194000 тыс р
073067C8,37 - 40 тр
AB76F4EC,34000 т
2D669DA5,99000 т р
A41A01D4,69000 k
9A077CE8,369000 - 395000 т
121B0B09,82 к
8FA1675B,786 тыс руб
67BEE9C7,51000 т р
8C1AB0C4,91 тыс руб
B5D624A6,59 т
88261CEB,70 тыс р
C0FA8B60,156 т р
7B94B50A,114 - 178 т р
043F1771,64 т р
CC34B9C3,194000 - 197000 тыс руб
CE0DF2F0,186 - 196 k
BC573658,71 тыс руб
7897ABF4,233 тыс
6C8DF6A6,128 тыс р
BDE4478B,98 т
93D44927,13 тр
E6197209,84 - 91 тыс р
4361C7A5,62 т р
B77F0487,73000 - 76000 к
DB43D1B7,98000 тыс р
305A3EC2,154 тыс руб
F8894C93,158 т р
7397F22A,21000 k
16D04845,123000 к
42E391C8,61000 тыс руб
AEAA72E8,214000 - 393000 k
E4A5FBF3,13000 к
5F3F6B09,63000 - 70000 тр
5DD0E0E1,77 т
965F9932,120000 - 138000 тыс р
6F03DAB2,108000 k
719949E5,31 тыс
6C1F6B49,22 к
F5DAEC85,24000 к
D67E7A11,103 k
FD720B58,76 тыс руб
31C399B8,92000 т р
59B9210F,313000 - 328000 тр
315EF483,123 - 147 т
A9D84507,190000 - 192000 к
B2858C2D,61000 тыс р
930ED524,172000 k
5C158EE4,407 - 520 т
E449E569,259000 - 397000 тыс
A1862FBC,107 т
279236AE,13000 k
6FEF7C7B,85 к
608EE375,127 - 168 тр
E0D6A0CD,22 тр
88AD15B6,146 к
80BB389D,569 тр
C43C39A5,174000 - 185000 тыс р
95D7ED7A,73 к
537112BC,57 тыс руб
0118D97F,93000 тр
50624281,70 тыс
5829E30D,88 тр
CA8E6296,75 тыс р
DECDD984,30 - 38 тыс
1B9E72A6,55000 тыс
757ACF0A,190 т р
D8CC655E,152 т р
73C5F506,32000 тр
CC1F673C,118000 - 123000 к
708AC167,39000 тыс р
182740C0,680 тыс руб
84CED912,38 k
E4B1FF16,16000 + 40000
054B9F01,70 тыс р
DB71A138,101 т р
8C6E1A4B,58 тыс
D81D1E16,249000 - 365000 к
EC11EC81,154 - 158 к
579EEEF8,191000 - 200000 к
7C4F328B,170000 - 181000 тр
C7B01FB7,124 т р
6D3DB048,62 - 67 т
D1E0FEF9,242 - 261 тыс
124B0D10,85 - 91 т
EED0A374,84000 т
93837F17,381000 тр
6BE897D2,12000 тыс руб
0AB6B932,44 тыс руб
4B4A4780,51 - 91 тыс руб
BADDE2B5,155000 т р
C0017139,43 k
F91E1A0D,141000 - 162000 т
52503992,140000 тыс
7E5B2054,17000 т р
F742A839,33 к
C731CC48,97 - 100 тр
E928C0F7,1100000
A197B31D,43 т р
BCA72E04,75000 - 80000 тыс руб
2795190B,18000 k
FE523E47,163 тр
43CDAF46,79 тыс руб
2AC5BABA,56000 - 87000 к
0D75C788,66000 - 73000 тыс р
86CEAF38,47 k
11BBB71B,133 - 135 т р
4CB1214A,192000 - 200000 к
54FE92EF,156 т р
21212F8F,66000 - 85000 к
B43E9177,152000 k
7BFED542,125000 - 165000 т
E9C36565,40000 - 84000 к
0B7140B8,106000 - 119000 k
75071C29,162000 k
CFA0C41E,143000 т р
CF35559E,102000 - 188000 тыс руб
209C5697,62000 - 83000 к
0E288B3C,49 - 83 тыс р
0C1E92FF,86 тр
2CE84B4D,93 тыс руб
A0E023F4,29 k
79325026,705 к
53CB8C69,44 тыс р
957EC181,343 к
94FC9BE8,118000 тыс
31003702,210000 тыс р
5638D808,156000 т р
102440AA,60 - 82 т
118A0F75,184 - 200 т
BAFE525D,32000 к
C1EDF8EC,137000 - 200000 тр
DA544EBD,662 тыс руб
91D06201,149 - 198 тыс руб
8FE67E78,96 k
E8B3C4E1,306 k
E5436B1C,759 тр
1588D6E9,68 тыс р
F66990CB,124000 k
5CCBD98C,173000 тыс
F22CBB98,49000 - 55000 тыс р
12F65B94,15000 k
A95505A3,52 тыс
3DA0C73B,34000 тыс
4DAF0EAB,108 - 129 к
4098DE9A,32 - 36 тыс руб
CC25A7BE,22000 тр
D58D33CB,88 т р
3EFD95D0,70 тыс руб
1CF01A17,574 - 646 т р
08C15071,86000 тыс
162D8B81,49 т
309C49EF,25000 тыс
EF51AFB5,51 k
EC4F8CEE,19000 - 24000 тыс
142708B7,140000 - 166000 k
B76EFBF1,90000 тыс руб
E869792F,352 - 356 тр
260AC126,92000 k
A9A20D66,18000 тыс
C69A9971,55 тыс руб
DB036FF1,175000 т
81EB4F42,183000 - 191000 к
EE8479B5,26 т р
BAFC3E5C,57000 т р
77F9FC54,161 тыс р
107C7B8A,15000 тыс р
CAC862D3,10000 к
8B601E53,44 тыс руб
6E98EFBB,133 - 198 к
BF687CCC,45 к
F69C0694,200000 тыс р
08C16BFB,20000 тыс
8F0D635F,190000 тыс р
C578BE36,63 т
A194CD73,125000 тыс р
A1B78BA7,18 тыс руб
30B0B477,28 - 37 т р
174091E1,74000 - 90000 тыс р
7E96B7D5,111000 - 123000 т р
977658BA,51000 - 88000 т р
6A9ED72A,67 тыс
926A4D9B,97 тыс руб
BA8F0492,29 тыс р
34D2703C,98000 тыс руб
192E4EA6,43000 - 88000 т р
630223D5,36 к
95FB87A7,97000 т р
B73D11C7,168 тр
F44348B0,97 - 98 к
FA05EEE6,27000 к
98BFBD77,15 тыс р
A1C8CF48,15000 тыс руб
BAB0EFA8,45 т р
7BA88465,81000 - 84000 тыс
9DC6E079,258000 - 358000 тыс
355FEEB6,380000 к
CD91C653,297000 т р
152A164F,259 - 371 тр
108C1026,87000 - 96000 т р
B657664C,73000 k
AB390EAE,14000 тр
11F73E4C,131 т
E51F7745,49000 к
53C2AFE9,285 k
C3278F70,528 - 730 тыс р
D7F8BC88,315000 к
ED08CE47,62 к
1ED93D47,186000 т р
7E18CF56,73000 - 76000 к
5E667961,552 k
8F42F74B,13000 тыс
D0072914,32 - 40 тыс р
0A487803,86 т
48991685,109 - 158 к
6DFC49AC,33 k
18A9CA43,70 k
6326E429,64000 к
82E5D09B,27000 - 35000 тыс
DB12869F,108000 тыс
95E2A93D,11000 тыс
59666705,55 к
8A91190F,176 к
E329ABEA,52000 т
FFFB3797,44000 - 59000 тыс руб
01FA399B,40 - 95 тыс
A7547F65,38000 т
FBFD09AC,61000 - 70000 тыс р
2B95C5F6,84 - 100 тр
8B312930,291000 т р
05A2738E,388 - 392 тыс
737336B6,100 к
DC1593AF,93 тыс
3D579C78,27000 k
01E103A7,133000 - 136000 тыс
014C2F0A,40000 тыс р
C8905E9C,231 тыс руб
625F383D,22 т
5256D49D,182 т р
AEBA9DDD,63 k
90A623C3,160000 т р
0E596FF4,114000 - 135000 тыс р
9CB9AF7D,315 т
